ROUTE,DAY,DELAY
LAS-ALB,WED,776
LAS-ALB,THU,728
LAS-ALB,FRI,245
LAS-ALB,SAT,459
LAS-AMA,SUN,683
LAS-AMA,MON,331
LAS-AMA,TUE,408
LAS-AMA,WED,240
LAS-AMA,THU,265
LAS-AMA,FRI,198
LAS-AMA,SAT,326
LAS-ATL,SUN,6083
LAS-ATL,MON,5902
LAS-ATL,TUE,5084
LAS-ATL,WED,3739
LAS-ATL,THU,6344
LAS-ATL,FRI,4406
LAS-ATL,SAT,3179
LAS-AUS,SUN,1600
LAS-AUS,MON,1861
LAS-AUS,TUE,1598
LAS-AUS,WED,1692
LAS-AUS,THU,2202
LAS-AUS,FRI,1617
LAS-AUS,SAT,1832
LAS-BDL,SUN,1231
LAS-BDL,MON,880
LAS-BDL,TUE,598
LAS-BDL,WED,848
LAS-BDL,THU,746
LAS-BDL,FRI,579
LAS-BDL,SAT,300
LAS-BHM,SUN,357
LAS-BHM,MON,303
LAS-BHM,TUE,404
LAS-BHM,WED,360
LAS-BHM,THU,106
LAS-BHM,FRI,389
LAS-BHM,SAT,340
LAS-BNA,SUN,1575
LAS-BNA,MON,1319
LAS-BNA,TUE,1797
LAS-BNA,WED,1822
LAS-BNA,THU,1289
LAS-BNA,FRI,1824
LAS-BNA,SAT,858
LAS-BOI,SUN,701
LAS-BOI,MON,891
LAS-BOI,TUE,1089
LAS-BOI,WED,715
LAS-BOI,THU,999
LAS-BOI,FRI,746
LAS-BOI,SAT,430
LAS-BOS,SUN,3164
LAS-BOS,MON,3126
LAS-BOS,TUE,2420
LAS-BOS,WED,1455
LAS-BOS,THU,2008
LAS-BOS,FRI,2829
LAS-BOS,SAT,1380
LAS-BUF,SUN,505
LAS-BUF,MON,884
LAS-BUF,TUE,391
LAS-BUF,WED,289
LAS-BUF,THU,804
LAS-BUF,FRI,650
LAS-BUF,SAT,833
LAS-BUR,SUN,4143
LAS-BUR,MON,4701
LAS-BUR,TUE,4939
LAS-BUR,WED,3145
LAS-BUR,THU,4136
LAS-BUR,FRI,3570
LAS-BUR,SAT,2327
LAS-BWI,SUN,3393
LAS-BWI,MON,4215
LAS-BWI,TUE,2864
LAS-BWI,WED,2219
LAS-BWI,THU,2978
LAS-BWI,FRI,3502
LAS-BWI,SAT,1375
LAS-CAK,SUN,251
LAS-CAK,MON,0
LAS-CAK,TUE,88
LAS-CAK,WED,134
LAS-CAK,THU,0
LAS-CAK,FRI,49
LAS-CAK,SAT,309
LAS-CLE,SUN,3122
LAS-CLE,MON,3388
LAS-CLE,TUE,2275
LAS-CLE,WED,2178
LAS-CLE,THU,2960
LAS-CLE,FRI,2901
LAS-CLE,SAT,2794
LAS-CLT,SUN,1317
LAS-CLT,MON,1567
LAS-CLT,TUE,1410
LAS-CLT,WED,1227
LAS-CLT,THU,1013
LAS-CLT,FRI,1436
LAS-CLT,SAT,1221
LAS-CMH,SUN,485
LAS-CMH,MON,930
LAS-CMH,TUE,809
LAS-CMH,WED,971
LAS-CMH,THU,544
LAS-CMH,FRI,892
LAS-CMH,SAT,669
LAS-CVG,SUN,2611
LAS-CVG,MON,2182
LAS-CVG,TUE,2101
LAS-CVG,WED,1519
LAS-CVG,THU,2990
LAS-CVG,FRI,1487
LAS-CVG,SAT,976
LAS-DAL,SUN,2579
LAS-DAL,MON,3282
LAS-DAL,TUE,2342
LAS-DAL,WED,1892
LAS-DAL,THU,2624
LAS-DAL,FRI,2955
LAS-DAL,SAT,1251
LAS-DCA,SUN,518
LAS-DCA,MON,603
LAS-DCA,TUE,374
LAS-DCA,WED,431
LAS-DCA,THU,546
LAS-DCA,FRI,245
LAS-DCA,SAT,385
LAS-DEN,SUN,12814
LAS-DEN,MON,14904
LAS-DEN,TUE,10389
LAS-DEN,WED,12192
LAS-DEN,THU,13206
LAS-DEN,FRI,10487
LAS-DEN,SAT,8470
LAS-DFW,SUN,8997
LAS-DFW,MON,12312
LAS-DFW,TUE,6479
LAS-DFW,WED,6764
LAS-DFW,THU,7813
LAS-DFW,FRI,9112
LAS-DFW,SAT,7080
LAS-DSM,SUN,198
LAS-DSM,MON,489
LAS-DSM,TUE,374
LAS-DSM,WED,578
LAS-DSM,THU,361
LAS-DSM,FRI,426
LAS-DSM,SAT,494
LAS-DTW,SUN,5357
LAS-DTW,MON,4404
LAS-DTW,TUE,3741
LAS-DTW,WED,3250
LAS-DTW,THU,4101
LAS-DTW,FRI,3349
LAS-DTW,SAT,3498
LAS-ELP,SUN,1445
LAS-ELP,MON,1233
LAS-ELP,TUE,727
LAS-ELP,WED,1145
LAS-ELP,THU,1115
LAS-ELP,FRI,1277
LAS-ELP,SAT,1212
LAS-EWR,SUN,2368
LAS-EWR,MON,3151
LAS-EWR,TUE,3071
LAS-EWR,WED,3009
LAS-EWR,THU,3150
LAS-EWR,FRI,2475
LAS-EWR,SAT,1888
LAS-FLL,SUN,2299
LAS-FLL,MON,2527
LAS-FLL,TUE,2651
LAS-FLL,WED,1597
LAS-FLL,THU,2689
LAS-FLL,FRI,3001
LAS-FLL,SAT,2981
LAS-FNT,SUN,369
LAS-FNT,MON,537
LAS-FNT,TUE,568
LAS-FNT,WED,1306
LAS-FNT,THU,454
LAS-FNT,FRI,398
LAS-FNT,SAT,590
LAS-GEG,SUN,409
LAS-GEG,MON,961
LAS-GEG,TUE,779
LAS-GEG,WED,536
LAS-GEG,THU,653
LAS-GEG,FRI,888
LAS-GEG,SAT,384
LAS-HNL,SUN,2195
LAS-HNL,MON,1880
LAS-HNL,TUE,989
LAS-HNL,WED,1049
LAS-HNL,THU,1191
LAS-HNL,FRI,1344
LAS-HNL,SAT,1687
LAS-HOU,SUN,2616
LAS-HOU,MON,2111
LAS-HOU,TUE,1989
LAS-HOU,WED,1710
LAS-HOU,THU,1616
LAS-HOU,FRI,1962
LAS-HOU,SAT,2128
LAS-IAD,SUN,2355
LAS-IAD,MON,2636
LAS-IAD,TUE,2210
LAS-IAD,WED,1787
LAS-IAD,THU,1990
LAS-IAD,FRI,1752
LAS-IAD,SAT,1807
LAS-IAH,SUN,5786
LAS-IAH,MON,7413
LAS-IAH,TUE,3686
LAS-IAH,WED,5188
LAS-IAH,THU,4679
LAS-IAH,FRI,4953
LAS-IAH,SAT,4368
LAS-ICT,SUN,581
LAS-ICT,MON,452
LAS-ICT,TUE,431
LAS-ICT,WED,216
LAS-ICT,THU,750
LAS-ICT,FRI,425
LAS-ICT,SAT,616
LAS-IND,SUN,1514
LAS-IND,MON,2270
LAS-IND,TUE,1415
LAS-IND,WED,1706
LAS-IND,THU,1796
LAS-IND,FRI,1504
LAS-IND,SAT,1209
LAS-JAX,SUN,226
LAS-JAX,MON,256
LAS-JAX,TUE,197
LAS-JAX,WED,367
LAS-JAX,THU,117
LAS-JAX,FRI,31
LAS-JAX,SAT,178
LAS-JFK,SUN,9998
LAS-JFK,MON,10052
LAS-JFK,TUE,5691
LAS-JFK,WED,5923
LAS-JFK,THU,9516
LAS-JFK,FRI,7302
LAS-JFK,SAT,7869
LAS-LAX,SUN,33962
LAS-LAX,MON,26617
LAS-LAX,TUE,15861
LAS-LAX,WED,17066
LAS-LAX,THU,24176
LAS-LAX,FRI,21711
LAS-LAX,SAT,14633
LAS-LBB,SUN,773
LAS-LBB,MON,954
LAS-LBB,TUE,612
LAS-LBB,WED,719
LAS-LBB,THU,527
LAS-LBB,FRI,578
LAS-LBB,SAT,1325
LAS-LBE,SUN,747
LAS-LBE,MON,639
LAS-LBE,TUE,634
LAS-LBE,WED,58
LAS-LBE,THU,340
LAS-LBE,FRI,340
LAS-LBE,SAT,676
LAS-LGB,SUN,2129
LAS-LGB,MON,3845
LAS-LGB,TUE,1029
LAS-LGB,WED,1362
LAS-LGB,THU,2272
LAS-LGB,FRI,1731
LAS-LGB,SAT,1158
LAS-LIT,SUN,550
LAS-LIT,MON,351
LAS-LIT,TUE,366
LAS-LIT,WED,442
LAS-LIT,THU,549
LAS-LIT,FRI,336
LAS-LIT,SAT,378
LAS-MAF,SUN,1281
LAS-MAF,MON,730
LAS-MAF,TUE,943
LAS-MAF,WED,765
LAS-MAF,THU,872
LAS-MAF,FRI,1246
LAS-MAF,SAT,272
LAS-MCI,SUN,2943
LAS-MCI,MON,3342
LAS-MCI,TUE,2536
LAS-MCI,WED,2387
LAS-MCI,THU,3088
LAS-MCI,FRI,2588
LAS-MCI,SAT,2077
LAS-MCO,SUN,1092
LAS-MCO,MON,1852
LAS-MCO,TUE,1731
LAS-MCO,WED,1430
LAS-MCO,THU,1455
LAS-MCO,FRI,1429
LAS-MCO,SAT,2126
LAS-MDW,SUN,4369
LAS-MDW,MON,4542
LAS-MDW,TUE,3925
LAS-MDW,WED,3105
LAS-MDW,THU,4921
LAS-MDW,FRI,3007
LAS-MDW,SAT,3821
LAS-MEM,SUN,0
LAS-MEM,MON,25
LAS-MEM,WED,0
LAS-MEM,THU,423
LAS-MEM,FRI,18
LAS-MEM,SAT,0
LAS-MHT,SAT,0
LAS-MIA,SUN,3801
LAS-MIA,MON,2882
LAS-MIA,TUE,1728
LAS-MIA,WED,813
LAS-MIA,THU,2028
LAS-MIA,FRI,1554
LAS-MIA,SAT,2927
LAS-MKE,SUN,1965
LAS-MKE,MON,2313
LAS-MKE,TUE,2114
LAS-MKE,WED,1794
LAS-MKE,THU,1341
LAS-MKE,FRI,1620
LAS-MKE,SAT,812
LAS-MSP,SUN,3282
LAS-MSP,MON,4280
LAS-MSP,TUE,2957
LAS-MSP,WED,2710
LAS-MSP,THU,5551
LAS-MSP,FRI,3433
LAS-MSP,SAT,2140
LAS-MSY,SUN,879
LAS-MSY,MON,1276
LAS-MSY,TUE,1122
LAS-MSY,WED,1144
LAS-MSY,THU,1159
LAS-MSY,FRI,948
LAS-MSY,SAT,1133
LAS-OAK,SUN,6897
LAS-OAK,MON,6386
LAS-OAK,TUE,6648
LAS-OAK,WED,4765
LAS-OAK,THU,6240
LAS-OAK,FRI,5086
LAS-OAK,SAT,5984
LAS-OKC,SUN,1316
LAS-OKC,MON,1230
LAS-OKC,TUE,1615
LAS-OKC,WED,1162
LAS-OKC,THU,1489
LAS-OKC,FRI,1372
LAS-OKC,SAT,1177
LAS-OMA,SUN,1292
LAS-OMA,MON,1629
LAS-OMA,TUE,1080
LAS-OMA,WED,1264
LAS-OMA,THU,1731
LAS-OMA,FRI,1384
LAS-OMA,SAT,849
LAS-ONT,SUN,2962
LAS-ONT,MON,3203
LAS-ONT,TUE,2848
LAS-ONT,WED,2602
LAS-ONT,THU,3021
LAS-ONT,FRI,3221
LAS-ONT,SAT,2463
LAS-ORD,SUN,11219
LAS-ORD,MON,12858
LAS-ORD,TUE,8181
LAS-ORD,WED,8090
LAS-ORD,THU,7861
LAS-ORD,FRI,7280
LAS-ORD,SAT,5302
LAS-PDX,SUN,2554
LAS-PDX,MON,2864
LAS-PDX,TUE,2450
LAS-PDX,WED,1847
LAS-PDX,THU,2641
LAS-PDX,FRI,2260
LAS-PDX,SAT,3086
LAS-PHL,SUN,4085
LAS-PHL,MON,3947
LAS-PHL,TUE,3740
LAS-PHL,WED,2437
LAS-PHL,THU,4115
LAS-PHL,FRI,3282
LAS-PHL,SAT,3350
LAS-PHX,SUN,9682
LAS-PHX,MON,10403
LAS-PHX,TUE,5789
LAS-PHX,WED,5931
LAS-PHX,THU,9559
LAS-PHX,FRI,10875
LAS-PHX,SAT,6017
LAS-PIT,SUN,515
LAS-PIT,MON,461
LAS-PIT,TUE,951
LAS-PIT,WED,631
LAS-PIT,THU,559
LAS-PIT,FRI,615
LAS-PIT,SAT,794
LAS-RDU,SUN,485
LAS-RDU,MON,553
LAS-RDU,TUE,542
LAS-RDU,WED,535
LAS-RDU,THU,306
LAS-RDU,FRI,146
LAS-RDU,SAT,531
LAS-RNO,SUN,4087
LAS-RNO,MON,5050
LAS-RNO,TUE,3762
LAS-RNO,WED,4468
LAS-RNO,THU,4741
LAS-RNO,FRI,3979
LAS-RNO,SAT,2740
LAS-SAN,SUN,9011
LAS-SAN,MON,8101
LAS-SAN,TUE,7922
LAS-SAN,WED,6587
LAS-SAN,THU,8442
LAS-SAN,FRI,7595
LAS-SAN,SAT,4709
LAS-SAT,SUN,2614
LAS-SAT,MON,2231
LAS-SAT,TUE,1945
LAS-SAT,WED,1760
LAS-SAT,THU,1854
LAS-SAT,FRI,1618
LAS-SAT,SAT,1441
LAS-SDF,SUN,1046
LAS-SDF,MON,1238
LAS-SDF,TUE,681
LAS-SDF,WED,910
LAS-SDF,THU,558
LAS-SDF,FRI,463
LAS-SDF,SAT,354
LAS-SEA,SUN,4797
LAS-SEA,MON,6081
LAS-SEA,TUE,3854
LAS-SEA,WED,3761
LAS-SEA,THU,3932
LAS-SEA,FRI,4270
LAS-SEA,SAT,4120
LAS-SFO,SUN,28658
LAS-SFO,MON,24909
LAS-SFO,TUE,15700
LAS-SFO,WED,14593
LAS-SFO,THU,19072
LAS-SFO,FRI,25377
LAS-SFO,SAT,9297
LAS-SJC,SUN,4024
LAS-SJC,MON,4541
LAS-SJC,TUE,4051
LAS-SJC,WED,3437
LAS-SJC,THU,5123
LAS-SJC,FRI,4291
LAS-SJC,SAT,2482
LAS-SLC,SUN,7213
LAS-SLC,MON,5905
LAS-SLC,TUE,4613
LAS-SLC,WED,3783
LAS-SLC,THU,6050
LAS-SLC,FRI,5306
LAS-SLC,SAT,3915
LAS-SMF,SUN,4057
LAS-SMF,MON,4352
LAS-SMF,TUE,3769
LAS-SMF,WED,2918
LAS-SMF,THU,4575
LAS-SMF,FRI,3156
LAS-SMF,SAT,1925
LAS-SNA,SUN,2456
LAS-SNA,MON,2621
LAS-SNA,TUE,2247
LAS-SNA,WED,1875
LAS-SNA,THU,2801
LAS-SNA,FRI,2158
LAS-SNA,SAT,1690
LAS-STL,SUN,2332
LAS-STL,MON,2319
LAS-STL,TUE,2294
LAS-STL,WED,1739
LAS-STL,THU,1435
LAS-STL,FRI,2613
LAS-STL,SAT,1247
LAS-TPA,SUN,1130
LAS-TPA,MON,1607
LAS-TPA,TUE,868
LAS-TPA,WED,873
LAS-TPA,THU,1532
LAS-TPA,FRI,1203
LAS-TPA,SAT,656
LAS-TUL,SUN,655
LAS-TUL,MON,765
LAS-TUL,TUE,738
LAS-TUL,WED,183
LAS-TUL,THU,429
LAS-TUL,FRI,433
LAS-TUL,SAT,842
LAS-TUS,SUN,1508
LAS-TUS,MON,1686
LAS-TUS,TUE,1361
LAS-TUS,WED,1650
LAS-TUS,THU,1728
LAS-TUS,FRI,1814
LAS-TUS,SAT,1300
LAX-ABQ,SUN,4658
LAX-ABQ,MON,3412
LAX-ABQ,TUE,2394
LAX-ABQ,WED,3514
LAX-ABQ,THU,4195
LAX-ABQ,FRI,3566
LAX-ABQ,SAT,2513
LAX-ASE,SUN,1759
LAX-ASE,MON,1798
LAX-ASE,TUE,1216
LAX-ASE,WED,1419
LAX-ASE,THU,1653
LAX-ASE,FRI,1709
LAX-ASE,SAT,1834
LAX-ATL,SUN,6871
LAX-ATL,MON,7488
LAX-ATL,TUE,6538
LAX-ATL,WED,8071
LAX-ATL,THU,8684
LAX-ATL,FRI,5496
LAX-ATL,SAT,6115
LAX-AUS,SUN,5355
LAX-AUS,MON,5361
LAX-AUS,TUE,2899
LAX-AUS,WED,4789
LAX-AUS,THU,4137
LAX-AUS,FRI,4002
LAX-AUS,SAT,2661
LAX-BNA,SUN,2723
LAX-BNA,MON,2080
LAX-BNA,TUE,2744
LAX-BNA,WED,1924
LAX-BNA,THU,2633
LAX-BNA,FRI,2115
LAX-BNA,SAT,1704
LAX-BOI,SUN,1933
LAX-BOI,MON,1090
LAX-BOI,TUE,785
LAX-BOI,WED,1008
LAX-BOI,THU,2345
LAX-BOI,FRI,1440
LAX-BOI,SAT,1062
LAX-BOS,SUN,6070
LAX-BOS,MON,6149
LAX-BOS,TUE,4678
LAX-BOS,WED,4083
LAX-BOS,THU,5378
LAX-BOS,FRI,3729
LAX-BOS,SAT,3236
LAX-BWI,SUN,1286
LAX-BWI,MON,2246
LAX-BWI,TUE,2044
LAX-BWI,WED,1612
LAX-BWI,THU,1821
LAX-BWI,FRI,1273
LAX-BWI,SAT,993
LAX-BZN,SUN,158
LAX-BZN,MON,158
LAX-BZN,TUE,42
LAX-BZN,WED,203
LAX-BZN,THU,337
LAX-BZN,FRI,300
LAX-BZN,SAT,900
LAX-CLD,SUN,741
LAX-CLD,MON,1156
LAX-CLD,TUE,526
LAX-CLD,WED,569
LAX-CLD,THU,665
LAX-CLD,FRI,761
LAX-CLD,SAT,750
LAX-CLE,SUN,1268
LAX-CLE,MON,985
LAX-CLE,TUE,1479
LAX-CLE,WED,1220
LAX-CLE,THU,1354
LAX-CLE,FRI,1385
LAX-CLE,SAT,2263
LAX-CLT,SUN,2267
LAX-CLT,MON,1974
LAX-CLT,TUE,1926
LAX-CLT,WED,1989
LAX-CLT,THU,3443
LAX-CLT,FRI,2833
LAX-CLT,SAT,1873
LAX-CMH,SUN,1257
LAX-CMH,MON,781
LAX-CMH,TUE,409
LAX-CMH,WED,344
LAX-CMH,THU,711
LAX-CMH,FRI,765
LAX-CMH,SAT,310
LAX-COS,SUN,1267
LAX-COS,MON,2266
LAX-COS,TUE,819
LAX-COS,WED,616
LAX-COS,THU,730
LAX-COS,FRI,1043
LAX-COS,SAT,707
LAX-CVG,SUN,1505
LAX-CVG,MON,444
LAX-CVG,TUE,665
LAX-CVG,WED,475
LAX-CVG,THU,1058
LAX-CVG,FRI,487
LAX-CVG,SAT,581
LAX-DAL,SUN,4753
LAX-DAL,MON,4459
LAX-DAL,TUE,3068
LAX-DAL,WED,3589
LAX-DAL,THU,5361
LAX-DAL,FRI,4977
LAX-DAL,SAT,3551
LAX-DCA,SUN,912
LAX-DCA,MON,551
LAX-DCA,TUE,855
LAX-DCA,WED,709
LAX-DCA,THU,879
LAX-DCA,FRI,648
LAX-DCA,SAT,1009
LAX-DEN,SUN,10272
LAX-DEN,MON,12269
LAX-DEN,TUE,10892
LAX-DEN,WED,11758
LAX-DEN,THU,11023
LAX-DEN,FRI,10834
LAX-DEN,SAT,7341
LAX-DFW,SUN,11987
LAX-DFW,MON,13742
LAX-DFW,TUE,8618
LAX-DFW,WED,9476
LAX-DFW,THU,10258
LAX-DFW,FRI,14917
LAX-DFW,SAT,10438
LAX-DTW,SUN,4721
LAX-DTW,MON,2782
LAX-DTW,TUE,2086
LAX-DTW,WED,4453
LAX-DTW,THU,4306
LAX-DTW,FRI,3332
LAX-DTW,SAT,2640
LAX-EGE,SUN,97
LAX-EGE,MON,302
LAX-EGE,TUE,19
LAX-EGE,WED,80
LAX-EGE,THU,16
LAX-EGE,FRI,55
LAX-EGE,SAT,150
LAX-ELP,SUN,2359
LAX-ELP,MON,2150
LAX-ELP,TUE,1641
LAX-ELP,WED,1757
LAX-ELP,THU,1384
LAX-ELP,FRI,1792
LAX-ELP,SAT,1502
LAX-EUG,SUN,715
LAX-EUG,MON,862
LAX-EUG,TUE,520
LAX-EUG,WED,406
LAX-EUG,THU,930
LAX-EUG,FRI,730
LAX-EUG,SAT,1348
LAX-EWR,SUN,8330
LAX-EWR,MON,8559
LAX-EWR,TUE,9495
LAX-EWR,WED,6943
LAX-EWR,THU,10789
LAX-EWR,FRI,8496
LAX-EWR,SAT,5743
LAX-FAT,SUN,5108
LAX-FAT,MON,4718
LAX-FAT,TUE,2545
LAX-FAT,WED,2998
LAX-FAT,THU,4638
LAX-FAT,FRI,4226
LAX-FAT,SAT,3703
LAX-FLL,SUN,5226
LAX-FLL,MON,5538
LAX-FLL,TUE,3391
LAX-FLL,WED,3435
LAX-FLL,THU,4449
LAX-FLL,FRI,4820
LAX-FLL,SAT,2835
LAX-GEG,SUN,304
LAX-GEG,MON,713
LAX-GEG,TUE,151
LAX-GEG,WED,249
LAX-GEG,THU,267
LAX-GEG,FRI,349
LAX-GEG,SAT,366
LAX-HDN,SUN,409
LAX-HDN,MON,166
LAX-HDN,TUE,28
LAX-HDN,WED,0
LAX-HDN,THU,472
LAX-HDN,FRI,0
LAX-HDN,SAT,100
LAX-HNL,SUN,9437
LAX-HNL,MON,12364
LAX-HNL,TUE,10290
LAX-HNL,WED,12291
LAX-HNL,THU,11975
LAX-HNL,FRI,11181
LAX-HNL,SAT,9447
LAX-HOU,SUN,3551
LAX-HOU,MON,3070
LAX-HOU,TUE,3798
LAX-HOU,WED,2434
LAX-HOU,THU,2842
LAX-HOU,FRI,2167
LAX-HOU,SAT,1993
LAX-IAD,SUN,4149
LAX-IAD,MON,4650
LAX-IAD,TUE,3730
LAX-IAD,WED,3939
LAX-IAD,THU,4120
LAX-IAD,FRI,4601
LAX-IAD,SAT,2972
LAX-IAH,SUN,9048
LAX-IAH,MON,9660
LAX-IAH,TUE,9353
LAX-IAH,WED,10291
LAX-IAH,THU,9126
LAX-IAH,FRI,8310
LAX-IAH,SAT,7014
LAX-ICT,SUN,331
LAX-ICT,MON,206
LAX-ICT,TUE,138
LAX-ICT,WED,32
LAX-ICT,THU,168
LAX-ICT,FRI,246
LAX-ICT,SAT,84
LAX-IND,SUN,1283
LAX-IND,MON,861
LAX-IND,TUE,933
LAX-IND,WED,1237
LAX-IND,THU,1071
LAX-IND,FRI,758
LAX-IND,SAT,926
LAX-ITO,SUN,95
LAX-ITO,MON,866
LAX-ITO,TUE,478
LAX-ITO,WED,262
LAX-ITO,THU,794
LAX-ITO,FRI,348
LAX-ITO,SAT,670
LAX-JAC,SUN,174
LAX-JAC,MON,350
LAX-JAC,TUE,663
LAX-JAC,WED,148
LAX-JAC,THU,270
LAX-JAC,FRI,185
LAX-JAC,SAT,703
LAX-JFK,SUN,24987
LAX-JFK,MON,24809
LAX-JFK,TUE,21613
LAX-JFK,WED,17369
LAX-JFK,THU,23600
LAX-JFK,FRI,17660
LAX-JFK,SAT,15247
LAX-KOA,SUN,2319
LAX-KOA,MON,2604
LAX-KOA,TUE,966
LAX-KOA,WED,1822
LAX-KOA,THU,1952
LAX-KOA,FRI,2457
LAX-KOA,SAT,2296
LAX-LAS,SUN,24127
LAX-LAS,MON,22340
LAX-LAS,TUE,13775
LAX-LAS,WED,13259
LAX-LAS,THU,20728
LAX-LAS,FRI,19169
LAX-LAS,SAT,11837
LAX-LIH,SUN,967
LAX-LIH,MON,2099
LAX-LIH,TUE,1717
LAX-LIH,WED,2090
LAX-LIH,THU,1374
LAX-LIH,FRI,2675
LAX-LIH,SAT,2297
LAX-MCI,SUN,1622
LAX-MCI,MON,1869
LAX-MCI,TUE,1976
LAX-MCI,WED,1523
LAX-MCI,THU,1966
LAX-MCI,FRI,2548
LAX-MCI,SAT,1857
LAX-MCO,SUN,4633
LAX-MCO,MON,3046
LAX-MCO,TUE,3210
LAX-MCO,WED,3490
LAX-MCO,THU,2696
LAX-MCO,FRI,2840
LAX-MCO,SAT,4441
LAX-MDW,SUN,2841
LAX-MDW,MON,3255
LAX-MDW,TUE,2913
LAX-MDW,WED,2713
LAX-MDW,THU,3595
LAX-MDW,FRI,2902
LAX-MDW,SAT,2423
LAX-MEM,SUN,46
LAX-MEM,MON,234
LAX-MEM,TUE,106
LAX-MEM,WED,75
LAX-MEM,THU,672
LAX-MEM,FRI,136
LAX-MEM,SAT,153
LAX-MIA,SUN,4080
LAX-MIA,MON,5357
LAX-MIA,TUE,4371
LAX-MIA,WED,4006
LAX-MIA,THU,4401
LAX-MIA,FRI,4295
LAX-MIA,SAT,4267
LAX-MKE,SUN,914
LAX-MKE,MON,1049
LAX-MKE,TUE,945
LAX-MKE,WED,782
LAX-MKE,THU,847
LAX-MKE,FRI,743
LAX-MKE,SAT,174
LAX-MRY,SUN,3245
LAX-MRY,MON,3221
LAX-MRY,TUE,1269
LAX-MRY,WED,2374
LAX-MRY,THU,2290
LAX-MRY,FRI,2264
LAX-MRY,SAT,1993
LAX-MSN,SUN,0
LAX-MSP,SUN,4078
LAX-MSP,MON,5173
LAX-MSP,TUE,3402
LAX-MSP,WED,3341
LAX-MSP,THU,4046
LAX-MSP,FRI,5169
LAX-MSP,SAT,4183
LAX-MSY,SUN,2924
LAX-MSY,MON,3780
LAX-MSY,TUE,2054
LAX-MSY,WED,1768
LAX-MSY,THU,3077
LAX-MSY,FRI,1803
LAX-MSY,SAT,2067
LAX-MTJ,SUN,471
LAX-MTJ,SAT,308
LAX-OAK,SUN,13843
LAX-OAK,MON,11812
LAX-OAK,TUE,9473
LAX-OAK,WED,10706
LAX-OAK,THU,12828
LAX-OAK,FRI,12357
LAX-OAK,SAT,5342
LAX-OGG,SUN,4349
LAX-OGG,MON,5159
LAX-OGG,TUE,3389
LAX-OGG,WED,4793
LAX-OGG,THU,5079
LAX-OGG,FRI,5752
LAX-OGG,SAT,6092
LAX-OKC,SUN,526
LAX-OKC,MON,946
LAX-OKC,TUE,231
LAX-OKC,WED,406
LAX-OKC,THU,538
LAX-OKC,FRI,1228
LAX-OKC,SAT,310
LAX-OMA,SUN,0
LAX-OMA,MON,66
LAX-OMA,TUE,306
LAX-OMA,WED,168
LAX-OMA,THU,16
LAX-OMA,FRI,0
LAX-OMA,SAT,109
LAX-PBI,SUN,251
LAX-PBI,MON,92
LAX-PBI,THU,179
LAX-PBI,FRI,229
LAX-PBI,SAT,208
LAX-PDX,SUN,2206
LAX-PDX,MON,1635
LAX-PDX,TUE,1596
LAX-PDX,WED,2052
LAX-PDX,THU,2148
LAX-PDX,FRI,1130
LAX-PDX,SAT,997
LAX-PHL,SUN,2217
LAX-PHL,MON,1776
LAX-PHL,TUE,1486
LAX-PHL,WED,1678
LAX-PHL,THU,3634
LAX-PHL,FRI,2406
LAX-PHL,SAT,1294
LAX-PHX,SUN,17844
LAX-PHX,MON,14844
LAX-PHX,TUE,11654
LAX-PHX,WED,11745
LAX-PHX,THU,16276
LAX-PHX,FRI,14983
LAX-PHX,SAT,7764
LAX-PIT,SUN,601
LAX-PIT,MON,441
LAX-PIT,TUE,462
LAX-PIT,WED,137
LAX-PIT,THU,849
LAX-PIT,FRI,545
LAX-PIT,SAT,149
LAX-PSP,SUN,1404
LAX-PSP,MON,802
LAX-PSP,TUE,601
LAX-PSP,WED,752
LAX-PSP,THU,700
LAX-PSP,FRI,1053
LAX-PSP,SAT,478
LAX-RDM,SUN,293
LAX-RDM,MON,214
LAX-RDM,TUE,47
LAX-RDM,WED,284
LAX-RDM,THU,522
LAX-RDM,FRI,231
LAX-RDM,SAT,167
LAX-RDU,SUN,1303
LAX-RDU,MON,584
LAX-RDU,TUE,881
LAX-RDU,WED,567
LAX-RDU,THU,1446
LAX-RDU,FRI,672
LAX-RDU,SAT,717
LAX-RNO,SUN,4006
LAX-RNO,MON,3181
LAX-RNO,TUE,2680
LAX-RNO,WED,2470
LAX-RNO,THU,3400
LAX-RNO,FRI,3422
LAX-RNO,SAT,2976
LAX-SAF,SUN,458
LAX-SAF,MON,201
LAX-SAF,TUE,241
LAX-SAF,WED,310
LAX-SAF,THU,384
LAX-SAF,FRI,284
LAX-SAF,SAT,111
LAX-SAN,SUN,8868
LAX-SAN,MON,6341
LAX-SAN,TUE,5171
LAX-SAN,WED,5354
LAX-SAN,THU,7908
LAX-SAN,FRI,6479
LAX-SAN,SAT,5603
LAX-SAT,SUN,2539
LAX-SAT,MON,2638
LAX-SAT,TUE,2479
LAX-SAT,WED,2715
LAX-SAT,THU,2361
LAX-SAT,FRI,2285
LAX-SAT,SAT,1728
LAX-SBA,SUN,2539
LAX-SBA,MON,2911
LAX-SBA,TUE,1191
LAX-SBA,WED,1389
LAX-SBA,THU,1316
LAX-SBA,FRI,2499
LAX-SBA,SAT,865
LAX-SBP,SUN,1723
LAX-SBP,MON,1688
LAX-SBP,TUE,1564
LAX-SBP,WED,1682
LAX-SBP,THU,2063
